"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",85.956995,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",87.722301,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019","2019",74.48633,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",73.679974,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",74.798608,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",74.782258,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",74.686872,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020","2020",75.203441,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",75.124556,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",74.76962,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",75.468331,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",75.452895,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",23.391449,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",26.65826,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",41.159132,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",37.518978,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019","2019",62.275518,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020","2020",64.408175,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",78.741492,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",77.969924,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019","2019",58.620318,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",55.677869,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",59.446508,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",59.359028,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",60.003021,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020","2020",58.871103,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",57.595728,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",59.350061,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",57.968398,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",60.574208,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",41.672951,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",43.491736,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",52.052083,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",49.965097,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","2019","2019",71.179448,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","2020","2020",72.553539,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",81.82459,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",82.154875,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019","2019",66.602999,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",64.738642,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",67.175301,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",67.11471,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",67.3876,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020","2020",67.087826,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",66.41278,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",67.104728,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",66.775777,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",68.060881,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",64.977298,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",54.875214,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",64.937868,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",64.165917,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2019","2019",82.498334,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2020","2020",81.060012,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",87.428777,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",87.065088,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019","2019",76.684236,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",76.211096,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",77.62875,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",76.423353,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",76.473718,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020","2020",75.527507,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",76.24896,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",76.118561,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",75.037096,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",74.705906,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",24.380165,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",27.257361,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",44.953875,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",41.220453,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019","2019",68.808348,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020","2020",66.437004,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",81.742454,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",81.056965,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019","2019",64.130955,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",63.696133,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",65.048852,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",64.372799,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",63.406107,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020","2020",62.014235,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",61.213247,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",63.037201,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",61.706306,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",62.1,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",43.657949,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",40.274735,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",56.169347,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",54.144229,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","2019","2019",75.583117,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","2020","2020",73.629999,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",84.103926,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",83.600555,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019","2019",70.394067,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",69.939001,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",71.325351,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",70.386684,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",69.9251,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020","2020",68.763958,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",68.722285,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",69.566944,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",68.367373,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",68.399174,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",58.961077,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",55.412457,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",54.619809,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",62.441497,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",62.829505,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",57.890611,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",59.249909,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",57.152714,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",54.87786,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",60.199083,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",60.495061,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",59.609947,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",60.644935,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",59.958754,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",61.833036,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",58.718399,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",58.35934,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",58.722906,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",58.918688,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",58.886232,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2019","2019",74.37066,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2019-Q1","T1-2019",73.506818,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2019-Q2","T2-2019",74.59489,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2019-Q4","T4-2019",74.834541,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2019-Q3","T3-2019",74.543803,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2020","2020",74.435813,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2020-Q2","T2-2020",75.235016,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2020-Q1","T1-2020",74.835206,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2020-Q3","T3-2020",72.976471,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","2020-Q4","T4-2020",74.721293,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",84.59241,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",83.408945,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",85.361481,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019-Q4","T4-2019",86.096294,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2019-Q3","T3-2019",83.504553,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020","2020",84.727673,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020-Q2","T2-2020",83.258041,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020-Q1","T1-2020",87.480055,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020-Q3","T3-2020",82.583549,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","2020-Q4","T4-2020",85.624964,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019","2019",70.957616,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q1","T1-2019",69.763469,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q2","T2-2019",71.204122,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q4","T4-2019",71.251763,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2019-Q3","T3-2019",71.615206,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020","2020",70.420408,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q2","T2-2020",70.293299,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q1","T1-2020",70.979046,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q3","T3-2020",69.469573,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","2020-Q4","T4-2020",70.940637,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",32.054926,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q1","T1-2019",30.342577,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q2","T2-2019",31.199683,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q4","T4-2019",32.396027,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019-Q3","T3-2019",34.315272,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",24.196136,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q2","T2-2020",20.28915,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q1","T1-2020",23.657085,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q3","T3-2020",26.066021,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020-Q4","T4-2020",26.787692,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019","2019",37.973337,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q1","T1-2019",36.814446,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q2","T2-2019",37.309029,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q4","T4-2019",38.148313,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2019-Q3","T3-2019",39.655123,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020","2020",36.709859,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q2","T2-2020",36.823851,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q1","T1-2020",36.154356,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q3","T3-2020",38.076086,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","4","licenza di scuola media","2020-Q4","T4-2020",35.79332,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019","2019",58.675495,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q1","T1-2019",57.730416,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q2","T2-2019",59.87435,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q4","T4-2019",57.950262,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2019-Q3","T3-2019",59.150338,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020","2020",57.493977,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q2","T2-2020",56.317256,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q1","T1-2020",58.661098,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q3","T3-2020",57.068958,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","2020-Q4","T4-2020",57.954705,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2019","2019",77.690114,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2019-Q1","T1-2019",77.944438,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","2019-Q2","T2-2019",79.454408,,
